ds,yhat,yhat_lower,yhat_upper,actual
2016-02-12,658526.5692832726,522793.79980179976,799309.8585290984,698152.0698755
2016-02-13,847132.2076478045,716640.0234086867,976672.5156342838,859023.0269945
2016-02-14,896251.0385145352,772256.1669284262,1019908.0848482777,940214.498527
2016-02-15,683297.6246544513,566866.6202558341,816686.7039730523,746671.290005
2016-02-16,636399.3791569506,504522.81025335187,763262.3961068182,719111.88609
2016-02-17,664344.4504751689,538291.3711357691,785161.744094059,723794.722013
2016-02-18,576667.5505788655,450318.2696987744,705280.1357337353,570072.678149
2016-02-19,650029.7852665496,522990.25642984756,785731.435555459,672510.133621
2016-02-20,842978.9927103723,715182.906465929,980493.7605766825,883790.2212395
2016-02-21,896736.2348488867,776573.13599302,1026868.7631229791,991384.2700283
2016-02-22,691866.0934743532,569123.1707842535,827434.1321316158,698907.63622
2016-02-23,651212.0759596584,521124.12252246996,782098.6656898,641329.0610941
2016-02-24,678275.4201634625,552009.9329621359,805104.1447989192,675573.377814
2016-02-25,597017.577059719,463257.82031362405,730652.8093577891,557959.327812
2016-02-26,677369.4260478637,537598.4796324453,799487.5707687935,641922.8016649
2016-02-27,874288.3296065219,740280.7734926826,1013804.9081766066,916704.0687289999
2016-02-28,931515.5920056755,800248.1084693724,1063846.7985931707,994502.727301
2016-02-29,728264.5472197533,600319.4721573718,849153.5105304769,726619.7578255
2016-03-01,691996.6088066937,549826.3217970034,820227.6992815427,897927.643296
2016-03-02,723629.2348845892,605950.7694519786,865130.6524575274,878452.364907
2016-03-03,641187.2163419742,514434.1377379154,764331.971910465,671564.7523075
2016-03-04,723542.0986330175,604348.8075819021,862358.5221556147,747546.7958183
2016-03-05,919679.8214418255,789429.208770229,1044805.4304916173,1028620.677053
2016-03-06,975377.4719566908,843582.136257841,1109469.317423199,1078958.5091855
2016-03-07,771536.3581033691,635593.3452337257,896477.0034885446,738126.524119
2016-03-08,727100.2295592714,594613.3763704628,855057.6643588742,642291.3448895
2016-03-09,756671.2797880529,629192.7932447866,883339.205665312,694645.8489091
2016-03-10,670555.6245718937,539204.4414598878,797086.5745817632,572491.856825
2016-03-11,747429.0266899473,609579.7459515777,882222.5730000216,664893.5129268001
2016-03-12,938911.6973674207,817143.1379038318,1070381.9743678237,898101.109871
2016-03-13,989774.8803706899,858732.724002553,1129614.4621116552,954980.3301475
2016-03-14,774988.4508858358,641538.5254282482,905573.2757571398,668066.393105
2016-03-15,726343.3396323913,592484.5981455102,867134.2324887214,668186.702459
2016-03-16,753349.4404105172,623877.1826170853,885581.5967691754,739805.377693
2016-03-17,665721.3257340773,528418.5993797564,794238.234835261,580452.5319757
2016-03-18,735891.5250650276,610967.7158871406,867864.6635180243,666756.8191527
2016-03-19,923754.2548345472,800252.2653513926,1056333.4251528343,895038.512068
2016-03-20,971513.8212617757,839688.8539870305,1091734.5721348566,929605.582019
2016-03-21,757402.5851167185,634957.6305664117,881574.1332519493,690469.800941
2016-03-22,711272.9745392821,574574.4448877267,836243.7882302745,622695.8369947
2016-03-23,727323.5014223675,597751.3837117192,863720.6716476927,714881.17408
2016-03-24,635610.9249720915,512531.6116478224,781766.8242480329,660489.8450025
2016-03-25,671784.3670332923,541048.4261825148,816298.1674384598,633524.200062
2016-03-26,895510.4116049962,756896.9125073019,1026383.107771112,800133.5174955
2016-03-27,944424.3972076752,822798.3532610474,1072758.6551030418,833336.064862
2016-03-28,730890.6381882435,600486.6380308155,863664.064786339,661057.8656583
2016-03-29,682054.6891382884,558862.3554206671,818159.9113699531,621166.0630926
2016-03-30,706363.4710192895,575357.851071063,836407.0647060795,660138.988943
2016-03-31,617683.6206225224,486104.2485506183,746451.0813368938,617374.3379607
2016-04-01,689133.3716937945,562232.7748324694,817189.4277115252,872467.3200749999
2016-04-02,880577.6860864919,763262.4729095813,1009058.4240918524,1150824.580929
2016-04-03,932472.7263946705,798734.4271369285,1069370.7403077297,1266908.291001
2016-04-04,720155.8321784444,590311.690475306,860756.6509664577,795237.1920634999
2016-04-05,676403.7655963444,552560.0098861423,811023.0483077177,725750.101045
2016-04-06,709054.8010898011,579797.8507108764,836066.7938998268,744784.8430795
2016-04-07,621629.7854455896,491701.12198722217,740974.429819234,587939.720177
2016-04-08,702176.9660073805,574601.0642772653,833117.3087302304,689727.1961377
2016-04-09,894926.3527617768,762115.5257250922,1013990.1394116726,927981.389244
2016-04-10,947668.8454426748,813751.2345623027,1079037.8540006354,1008876.737901
2016-04-11,738986.802999492,607830.4683429601,864534.5242482636,665348.963943
2016-04-12,697771.1803830279,573552.9967451445,831698.5741886392,651657.0342615
2016-04-13,723188.4498718497,598591.7863905081,858557.8254962782,672611.48105
2016-04-14,635109.1382937555,507787.43062941486,765775.6842885981,546785.2089455
2016-04-15,707860.69252032,577184.5830005538,845049.6759243886,667606.299867
2016-04-16,898858.5243027422,778677.0042442022,1021903.8897202419,862121.492036
2016-04-17,949558.3452674001,819251.2538141214,1075063.6130117974,1271833.739255
2016-04-18,736080.6779084037,615032.9435875037,860243.3800724128,1345920.6048929
2016-04-19,691492.4163344372,561541.7531333843,831284.4248217593,1152089.208085
2016-04-20,718553.160852782,579026.475590043,842618.789342322,1062426.2900389
2016-04-21,629277.2541232419,496141.8970273537,754812.1710187085,1001079.779168
2016-04-22,700761.1421903098,573060.4434860898,833530.983543943,857059.24399
2016-04-23,889485.3479289997,760383.1022952236,1012417.8328798057,1022143.1346499
2016-04-24,938127.5022194482,804509.6521848385,1073099.649259816,1039369.932014
2016-04-25,722081.1628936859,590025.9025541814,854868.8779752001,680000.753839
2016-04-26,675509.9042989586,550757.9581171575,802081.7110658485,704799.4182328
2016-04-27,703194.6215517394,564230.3758394,830008.1631451495,670288.098041
2016-04-28,613755.5305425768,483815.1232928098,740475.471344222,543339.849013
2016-04-29,685665.274124886,557806.6027246236,818985.3873817896,708711.428894
2016-04-30,874570.2898057585,743060.2010420319,1015824.7943614111,1067335.770093
2016-05-01,1209282.3687650983,1086367.7380160738,1349082.126496921,1270121.20756
2016-05-02,708545.8748142552,571573.6371272149,843271.6953839706,973985.670432
2016-05-03,659817.6037343137,535095.8274599725,792254.880031538,792205.5501393
2016-05-04,684417.4735456903,552735.9232354766,815163.8229783901,798654.4540987
2016-05-05,596729.536717312,469076.16892870254,721724.9107890291,648701.6029645
2016-05-06,671529.4107961464,543759.6304872329,809595.935039823,761422.5161262
2016-05-07,862977.635692434,733147.9155973488,983202.4819988972,1071192.776983
2016-05-08,914915.3683122942,791639.1027574483,1051265.0229631097,820824.6380683
2016-05-09,702585.2158268128,570736.644019974,833271.8736423469,771767.6541339
2016-05-10,660904.5765981422,536037.9847928511,786459.8502536666,693010.486981
2016-05-11,690819.3477065244,559805.2032393923,822959.960527536,727543.4630335
2016-05-12,605518.2914459085,470792.57259011205,737110.9133269823,603394.2070997
2016-05-13,681554.1747347668,552556.1282968888,806587.8842549366,666833.8999414
2016-05-14,875255.2328383833,746032.300609486,1011025.7161140437,932869.5212631
2016-05-15,929192.9430830333,808882.5038105606,1059900.878126234,1070331.66738
2016-05-16,723394.0019329183,595683.9008636852,852263.0589484262,748112.686851
2016-05-17,681904.0553816184,547059.2590461322,801159.435503254,661930.83884
2016-05-18,709774.3569251383,586410.7508555054,839268.295160002,671232.9593407
2016-05-19,624491.2926562803,492918.74964529346,749860.4974050147,581470.5602065
2016-05-20,700794.9947575146,572222.3496985214,829757.556641374,706024.0579254
2016-05-21,894565.3487907419,771857.7010624526,1014086.7447573902,910757.16309
2016-05-22,948263.1796131536,826013.5493308541,1092741.9215580581,1030671.62292
2016-05-23,740016.1810542246,608532.0574479015,879455.5745180714,695004.681298
2016-05-24,696557.3251327779,577300.7213155163,832661.545888694,606377.2052165
2016-05-25,725685.1225993965,596112.03863949,847951.5004586579,637512.038734
2016-05-26,638971.1646796775,526967.2440628427,770567.5057158183,571968.623123
2016-05-27,715521.2620956941,591245.6555510627,840786.0027911671,852689.219312
2016-05-28,907887.3379207323,780529.8658393968,1035960.725434251,816187.2200643
2016-05-29,960130.4348393822,832987.8777226069,1097215.607238753,959853.658039
2016-05-30,749595.3844052589,625157.6196444086,884450.9234634436,752452.419172
2016-05-31,704373.35880358,574373.6000908932,823321.6342610121,974327.9898907
2016-06-01,730136.6219259049,595706.0042834366,858144.8952443976,811525.320315
2016-06-02,642463.7099966494,522217.8014114101,772546.5319868984,694535.9356793
2016-06-03,716382.8874590474,584695.6355771428,855751.715198701,742363.085208
2016-06-04,907746.4121004771,775467.2104823191,1038975.1806535546,1011996.61607
2016-06-05,959146.5070492192,821684.6736446985,1086665.6790224395,1123734.4361
2016-06-06,749806.1126130003,619499.716186167,871792.8557306606,729894.222866
2016-06-07,705768.1511852458,569350.0269062326,832209.138060936,658714.653306
2016-06-08,732831.4307748151,603960.6930806652,859201.7325801277,696747.5498651
2016-06-09,643563.2150737294,505282.6940330536,772383.1340517367,547139.6129411
2016-06-10,715673.9456945993,587457.3517977184,842178.6022314817,637354.31962
2016-06-11,907163.1013046575,786855.5077655568,1040567.8910254029,845838.2061645
2016-06-12,958809.9441523366,819965.0310297585,1094983.109377311,947479.764963
2016-06-13,747582.7200374142,608283.770647474,876438.3146924943,685382.193062
2016-06-14,702031.9129824708,560599.2182549811,830597.9112053347,622267.7731045
2016-06-15,726964.2598406159,594278.3899780847,859276.3441996552,708327.6370845
2016-06-16,636263.8426422826,505440.4019502172,765832.8792265118,620526.243001
2016-06-17,714950.0363674243,598131.2098042497,845778.1211221506,737897.438279
2016-06-18,906989.2051476619,770967.56017791,1030285.0079268825,972971.109711
2016-06-19,959172.8842371606,825170.3700200059,1075715.7861702042,837363.023871
2016-06-20,751388.0560389007,627938.576383577,877958.3782068203,735754.3648971
2016-06-21,706221.236082781,578949.7799043502,840124.4322657892,679248.0220203
2016-06-22,733016.0962452242,606973.9020463797,862290.2073968657,677730.6512057
2016-06-23,646294.271870936,519865.64504344884,781535.5171415218,559653.337429
2016-06-24,717077.0672704658,598344.7225564506,839561.2108346913,641812.675912
2016-06-25,909412.120599004,781107.6610964362,1047797.3506525448,860296.8349625
2016-06-26,961850.1563586809,838281.667042181,1087943.6847259058,954344.666933
2016-06-27,750069.4648195729,620092.9228047978,879700.3136757547,684735.608995
2016-06-28,709817.0282021288,584158.6837059543,843830.5881272004,596948.934953
2016-06-29,739908.3799264379,604468.0623256831,869344.5637375099,632489.476942
2016-06-30,650107.8022559991,519727.6318385666,782889.1652918551,554144.864923
2016-07-01,727234.3967128883,598812.4287266536,855982.7180976525,857027.5539605
2016-07-02,919693.4619843963,788360.0886022309,1046562.3768486837,1078485.141848
2016-07-03,972248.2736625656,838287.0494105015,1098784.6932321093,1126713.707945
2016-07-04,762225.4291252957,633684.8318717447,898522.1786768892,850891.598845
2016-07-05,713973.1208720352,582193.4915523382,842112.607942177,728011.558041
2016-07-06,741800.4258194219,610216.1923473733,877577.614554816,752110.940641
2016-07-07,651010.9468803091,517840.99163730466,779390.1684801065,591702.7820185
2016-07-08,727056.7259951709,592652.5437617102,849275.4138770622,688563.400224
2016-07-09,919483.6422687351,792869.2330535555,1047829.2917668612,868259.9708787
2016-07-10,971940.1841418948,842315.3906071213,1108917.0089555052,932486.3001359
2016-07-11,760563.5363162789,633933.3636737807,894563.4639014397,688436.1450485
2016-07-12,720053.9704458201,594019.5331585851,854739.2901595515,627039.780111
2016-07-13,742736.317721273,609593.612061982,877874.6932498818,642494.4024465
2016-07-14,656762.0747687665,530194.8631939334,784835.5097798555,535124.328126
2016-07-15,732380.3868505955,602711.6598288093,857508.3395356989,675032.4290353
2016-07-16,923961.5607163678,794650.8980486958,1057948.938926984,887192.885063
2016-07-17,975401.6758878813,854086.5419623199,1110040.3817307702,932586.6967328
2016-07-18,762723.2307871517,631369.6565988833,884294.8217777056,702619.751022
2016-07-19,715936.3817405921,577458.8050912942,842782.7243214705,633176.2922806
2016-07-20,741240.2515757993,605204.0218673504,876600.5947480078,686848.847004
2016-07-21,650326.9237870021,525633.6969136606,765164.5767840635,578823.6890245
2016-07-22,722568.0413551396,584072.9030333665,858696.3124106562,646633.655341
2016-07-23,912191.9849951455,783663.7879290335,1049730.7083002885,822292.472006
2016-07-24,961584.6242693005,834372.2549961867,1094563.6856404839,847867.677942
2016-07-25,746234.6681701617,624505.6965244932,866681.5217143901,697383.602092
2016-07-26,697968.4019299042,558939.0485377887,820902.610009379,622771.923903
2016-07-27,720115.0085119446,587133.7574769557,855944.9331623437,651121.9849837
2016-07-28,627600.6425201072,506126.8634310666,763069.852927126,533256.2493581
2016-07-29,699698.6777971542,566719.2713505677,828698.9678246615,669585.8378729
2016-07-30,887590.4154002138,757465.8751887127,1017010.4296409601,910213.871959
2016-07-31,935469.239403016,813553.6902310526,1060713.9846341545,997916.9572141
2016-08-01,717991.3614354985,587150.8007292674,845248.7129020083,895580.405053
2016-08-02,668217.6587178682,536305.0071699659,796405.2640382897,777592.8388893
2016-08-03,692631.0827133126,566944.0782006297,816558.5333292291,779844.8100532
2016-08-04,603369.7867100553,466857.8164799255,736500.273528869,622883.098161
2016-08-05,674750.3102937548,541539.3221459333,796793.7079616727,704092.7391311
2016-08-06,863267.159615212,727030.6510303265,989224.4703579826,858903.2119025
2016-08-07,912207.309216368,781758.7122426212,1042524.8497172229,904321.436838
2016-08-08,701210.4390588829,566165.6648407718,825617.9620989447,715195.5388238
2016-08-09,653855.8602883721,531881.79611011,785514.3123580496,635538.981035
2016-08-10,676332.0832476373,539505.6060539312,808114.6470353167,658457.436112
2016-08-11,590952.5485753941,465717.6241808511,723062.5398242852,596729.279945
2016-08-12,667304.7712805971,534635.8996925623,790599.8873755889,745662.5051491
2016-08-13,859160.7980805287,733639.9697288921,992394.7660167727,714905.9190669
2016-08-14,911675.8947534785,769338.5695226179,1033506.2800368593,761826.1289779
2016-08-15,704464.3566296666,573813.6071133416,832655.8048992888,720032.299881
2016-08-16,663035.2064795499,548610.878123328,790671.1210466776,718671.651353
2016-08-17,691728.8751022236,564807.800256829,820034.463945381,725945.703034
2016-08-18,609524.734922375,479424.3405073421,738189.6638432674,577350.5209386
2016-08-19,688373.8167395333,567835.5800729168,828144.6595953977,678767.115815
2016-08-20,883790.3727711552,754321.4355415336,1009857.6508486045,828986.33584
2016-08-21,939615.6910864301,799791.1058956768,1066876.4125210624,901870.149939
2016-08-22,730033.0393949366,597733.8427002227,853766.530263991,714866.233843
2016-08-23,691029.7460098637,562490.2316287499,813224.9039775766,660819.9779755
2016-08-24,719203.5084013166,591477.2841558364,851279.9598277778,674613.0479498
2016-08-25,637452.5932043071,504117.1589265428,771332.8640845272,554421.529139
2016-08-26,718286.4385535398,578645.6340521636,846764.057061222,646698.272887
2016-08-27,914472.9327027034,778286.9187965925,1048422.515077413,791047.534486
2016-08-28,970563.0956207822,838539.3353985611,1100134.6810674078,858802.419759
2016-08-29,762597.7258321249,623416.1246461782,893572.4852511607,671845.736816
2016-08-30,720335.558718161,595078.6600963979,847691.4950482167,624711.335056
2016-08-31,746854.0770593837,610517.0227791861,880184.6052939655,731430.1240452
2016-09-01,659741.4928066356,528794.9581309779,792477.3221945942,718105.570925
2016-09-02,739874.6474232576,606498.9831541337,864988.1891537076,837129.587642
2016-09-03,934051.4730793823,803436.5213551193,1067075.1768079188,1057581.210918
2016-09-04,987894.5755560568,850325.1433703483,1116173.2856745543,1109985.857533
2016-09-05,778740.7290642133,645053.6002201876,898954.632547869,813763.2950235
2016-09-06,735998.3960103686,609265.7228864304,873002.0500017096,751583.025072
2016-09-07,763896.9669538386,637032.4777150858,899527.7649148888,738543.916999
2016-09-08,680792.0349807274,549913.5091856403,811105.6807076043,595849.2986095
2016-09-09,752879.1970331755,612259.4114583383,878647.9918348643,658969.026968
2016-09-10,944624.6685049477,814862.6116762896,1076090.3514556156,915938.559049
2016-09-11,996264.7282403957,861764.5898780683,1117859.3427915683,1017369.2242663
2016-09-12,785915.536877912,660826.7329647805,919460.5441256718,678776.4591265
2016-09-13,738204.0040255049,609176.9538038603,861161.0512617651,603427.946974
2016-09-14,761324.6671554832,637473.0793134035,889350.713587529,624262.071976
2016-09-15,673757.8324353364,555166.2130190479,804499.3023340716,568324.812986
2016-09-16,746996.9273124351,623698.3538703115,869548.3290431005,691912.601466
2016-09-17,938519.3080980069,806740.1957576062,1069124.808757059,899219.297508
2016-09-18,990263.5077996874,857097.0444285348,1117000.456692337,1018662.657394
2016-09-19,780131.9591624265,651454.7678189751,913844.8654697122,681159.341976
2016-09-20,736522.2250083378,600972.7222174543,868981.0137964498,650980.3219717001
2016-09-21,765583.5187747552,636569.1487582324,894411.2008499422,666928.400013
2016-09-22,680025.0105021875,550720.7901321481,810731.5158010387,533276.332017
2016-09-23,752672.6265013271,621783.2273471707,881185.5114730059,663685.9846653
2016-09-24,945337.9239891497,812883.0206551466,1068034.04619255,861830.389997
2016-09-25,998191.898661556,859450.0396979612,1132829.5878888476,952352.5509251
2016-09-26,790796.6663179011,672675.0866467447,917657.1893940088,664217.4402937
2016-09-27,745371.399910437,611545.4097189932,881178.536708714,587908.3278165
2016-09-28,776805.3898607972,650704.4953587299,903868.4795430743,631761.1750463
2016-09-29,691421.8929755148,562596.1094317812,816927.9898785747,520744.9210333
2016-09-30,767358.3587224176,645318.8239037183,910755.8244723354,703198.490806
2016-10-01,959802.7009463265,827396.5295781697,1093140.8066503664,1175033.65823
2016-10-02,1012096.7621118512,878632.0230809033,1144296.6131184292,1256480.1709663
2016-10-03,803504.3860133431,668768.5761647568,934181.3329865327,833060.55889
2016-10-04,758340.4079240517,632035.9917985029,898473.2001117184,724113.096039
2016-10-05,785760.635287049,648373.8619733639,911701.8326511992,749712.3000211
2016-10-06,698605.0118325907,568954.5907543087,820050.3704479581,581429.340158
2016-10-07,771205.7174289419,647843.1324921842,891455.8322558079,797612.239327
2016-10-08,961367.6197566034,828788.0043724106,1093227.091894351,932551.706831
2016-10-09,1128685.4584845828,993204.1362557869,1255450.384857991,1088251.479908
2016-10-10,798196.899305275,671728.7987949935,930098.2590001535,725312.8469015
2016-10-11,752557.718447219,624903.64070095,889546.3416061475,625271.993952
2016-10-12,774546.1129462498,643734.5302755254,897701.3951407571,665126.077693
2016-10-13,684496.8138366365,557986.2489000021,817446.5437416726,558859.8909975
2016-10-14,756118.611873901,632053.7008995309,892106.1426704425,667954.207226
2016-10-15,944573.3677312239,812831.1944572354,1080502.150614726,890613.591114
2016-10-16,993105.5097122525,865891.0029204596,1148559.838822042,1104504.6882152
2016-10-17,778424.5960043098,651656.5868608862,910759.2610147535,710456.4240015
2016-10-18,731152.8181044569,605118.2988685984,855578.2047084385,630638.592023
2016-10-19,756575.8577601296,631727.089463619,886445.0191889745,647823.468973
2016-10-20,664090.3688302175,538869.0268946398,787166.8228968132,583001.280078
2016-10-21,737503.7748901125,611819.6206795584,866806.4795466425,669453.5420583
2016-10-22,927478.6907756706,796386.5122318835,1060299.0953383683,843626.415914
2016-10-23,978003.9601692951,855148.2475257027,1112363.4673735013,1022953.689959
2016-10-24,765658.4709003363,637441.9517683077,898362.8032959241,668507.6451983
2016-10-25,719253.4042680874,589418.1758448482,843245.0226318897,610590.8979547
2016-10-26,744156.9464881961,613239.3719271595,873921.5643933213,633413.8905697
2016-10-27,659145.0759319309,529987.5668132365,791930.181388651,544361.4798829
2016-10-28,733725.7307329848,600242.8549445397,858252.6474465687,638838.252231
2016-10-29,927303.8235487537,796613.618262003,1049123.7376046337,841074.6969995
2016-10-30,981413.0168164773,850542.9894634031,1115704.0334199658,954838.191008
2016-10-31,769864.8186733555,640085.3636233341,891721.7477310764,654923.5029715
2016-11-01,727755.5558559191,602003.3259602285,864133.2262693713,811832.445984
2016-11-02,804524.7831336552,669533.2393486883,935182.1547472789,969033.618953
2016-11-03,894286.9208549677,760630.2579961165,1026289.6307860364,793811.6841115
2016-11-04,845827.5503623792,713703.039356179,973275.2694010403,858468.216477
2016-11-05,941864.3639505382,806924.7621677943,1068830.4121167753,887751.298669
2016-11-06,997128.8307600096,869370.1082231591,1133514.984501637,1140367.104134
2016-11-07,791122.3720946198,664660.3910384536,919261.6868093263,849451.0429045
2016-11-08,749496.3080319623,625988.3811454359,881674.52176867,767439.628434
2016-11-09,778566.7816886129,651906.993935268,902812.2673621352,790276.839009
2016-11-10,692275.1053570593,564893.3325681468,828605.4276252524,588241.7590247
2016-11-11,767028.8873451361,622236.4989574044,895079.9767325148,713396.4541223
2016-11-12,960294.0932230547,835049.7887462953,1091978.3600475108,929802.771943
2016-11-13,1013197.0677411763,874918.4089504856,1147984.5106396875,1188982.232398
2016-11-14,802890.2310905278,672148.7840694056,937614.5640569219,735723.172977
2016-11-15,763020.425789206,631976.7295588532,900471.6751205768,691801.6290437999
2016-11-16,788231.2220653696,661197.2784123064,913585.4975394523,830431.7415873
2016-11-17,699832.414662391,567804.1766280395,832254.6830876003,615228.2560159
2016-11-18,774768.8773663599,632571.5599425547,895741.843002816,738265.552222
2016-11-19,965656.6727743177,833639.4090950885,1103594.763167658,935656.0010137
2016-11-20,1016572.7639791458,882366.639699591,1146472.933793834,1125178.987911
2016-11-21,808235.588199224,677640.4757180068,930648.9576257429,773762.280859
2016-11-22,763831.8001864118,643807.6500302331,889998.1174092332,690281.251004
2016-11-23,786877.9643927701,663834.5979441723,920093.1919234346,753685.041456
2016-11-24,699314.414369093,568515.8936273939,825368.0866186345,595457.3062203
2016-11-25,774923.797807153,638572.2989634087,898836.1733078399,737819.484836
2016-11-26,967866.2532814493,840819.9899419772,1088609.8243531024,908066.823384
2016-11-27,1021634.1069245702,887367.1438879616,1160724.1045132254,1056721.5920875
2016-11-28,811703.405134436,692687.9399583207,935843.0449653545,752583.7680527
2016-11-29,769901.2504565557,640226.6283427887,907550.9037786432,645760.5082353
2016-11-30,807995.95336521,676179.0739362048,936187.0729073264,767361.704324
2016-12-01,729098.3848568597,587414.7254870072,863405.1321887643,843603.315088
2016-12-02,811922.6746853709,693024.8256463548,934481.4900391108,853454.930795
2016-12-03,1011292.6012825945,887424.0634314816,1143124.586247564,1113440.567059
2016-12-04,1071697.540596905,938550.2998671224,1190607.9947982216,1276195.0362097
2016-12-05,870441.8118442552,732377.9930666335,1001413.0911085223,896824.938971
2016-12-06,834503.9583032845,704493.2837628886,959271.9712609414,932546.385931
2016-12-07,869370.4741760617,736610.6148298357,994330.6053344547,867653.7351403
2016-12-08,795137.7179917374,669270.3486117469,930821.4329199912,674077.382905
2016-12-09,883380.493057827,755385.824763597,1006418.5212829163,774941.923982
2016-12-10,1087342.3447000152,951664.3894001752,1214722.5387534217,920050.745917
2016-12-11,1151464.822896049,1023606.8061945515,1278245.0443960454,1119324.243986
2016-12-12,955145.0990269849,823095.8057578072,1090008.3633046476,844251.703802
2016-12-13,922691.6163084524,793973.241196649,1044293.319889035,747161.615593
2016-12-14,956374.554610967,824541.9256916501,1089338.0339703136,829763.2190675
2016-12-15,879308.9069670107,751662.7549490241,1010713.2036082939,747641.1828753001
2016-12-16,966114.131832276,832637.2851738237,1084404.6128124238,918899.786306
2016-12-17,1166693.3689153565,1045049.9614972384,1297413.5359162227,1071655.6282493
2016-12-18,1226169.5502312835,1093551.3900558897,1353456.0478065384,1260471.9085900001
2016-12-19,1022102.3464095044,904352.27695749,1158202.3375700084,1028242.8227987
2016-12-20,982357.6560629185,841819.3359819493,1110591.6286830076,1080402.388032
2016-12-21,1010205.3359638511,886860.375337761,1139647.3042988766,1181307.3270735
2016-12-22,925386.4087404882,787356.491373592,1048056.4526166951,1135849.391084
2016-12-23,1000651.0383719649,867140.6100363352,1136601.4036774242,1282145.5171351
2016-12-24,1190920.8815892774,1057766.7105988995,1324868.4435487827,1246837.8430543
2016-12-26,1024260.9716155708,893548.6656186352,1148281.2050162456,1032770.748898
2016-12-27,974822.062585363,849722.9888907457,1107569.107960845,842475.490118
2016-12-28,995415.5800501712,863982.334881957,1127023.4314316488,951533.7138481
2016-12-29,898699.6269275646,766555.3096902583,1022026.8007192712,894108.236835
2016-12-30,963817.9599640183,834327.8430826204,1089564.9276895311,1163643.0379923
2016-12-31,1144782.2554284837,1016712.5266742532,1276459.7027737142,1109012.812049
2017-01-01,1185069.2958158622,1049156.1388798093,1313890.5652170598,12082.500997
2017-01-02,962195.4168019553,841219.7130529186,1103797.722262123,1402306.370834
2017-01-03,902354.2402030191,770129.0970423914,1038666.6782296273,1104377.0798245
2017-01-04,917232.9149916644,786781.2226230166,1048160.9141964958,990093.463742
2017-01-05,817903.1354043486,690438.3230158472,953528.3020757141,777620.9540695
2017-01-06,880850.2244544211,743935.3812134188,1014585.0517294607,839600.237989
2017-01-07,1060458.7891335324,947895.0415646079,1202943.5108665219,1103806.298949
2017-01-08,1100660.4467743984,978807.3627454011,1238846.562170479,1192543.750978
2017-01-09,875203.7547501418,749682.314645557,1011034.9964046816,793724.8969065
2017-01-10,818122.7643702395,686245.9305297345,951344.9493766183,742635.5692609
2017-01-11,837196.2867543276,700469.9053047528,972884.9293201375,770742.690065
2017-01-12,742699.9037857668,620619.4483057896,870704.140272107,629635.794004
2017-01-13,809132.8637180893,678102.179786017,936220.1464332899,768898.9443882
2017-01-14,994449.4536212742,862615.9205456808,1122375.6975260605,1021050.536226
2017-01-15,1040846.3561191208,906500.9324396977,1162248.9726484886,1175725.165838
2017-01-16,825626.188196547,694352.511675451,949304.3045072586,824488.666175
2017-01-17,777453.2491199778,638043.6539802742,914193.5246401116,750836.542952
2017-01-18,798244.5990591216,667542.3163635675,925222.1158635989,782656.0246723
2017-01-19,709239.3927913033,581851.5672258516,844927.9136142363,606949.7448793
2017-01-20,784771.9078807348,657058.4965931008,912551.442525273,725703.6910875
2017-01-21,975830.1526581442,847972.9862554902,1090939.6809656033,1072721.724905
2017-01-22,1027408.4029301715,898211.9647314934,1165476.0034715252,1148214.358454
2017-01-23,817519.7003230485,680880.0170673059,940426.864116868,798133.612125
2017-01-24,772262.7670460006,642153.8100459796,903549.1610638301,721275.774781
2017-01-25,798065.8147590511,664675.4968161569,924376.9594134002,744342.5929227
2017-01-26,712788.4802659731,582932.8680466936,843007.3426555815,576515.5369877
2017-01-27,787885.9587035264,651549.4652436154,915630.0864864333,722113.958837
2017-01-28,979551.9499475206,852726.5875287151,1112707.7342427014,977850.40585
2017-01-29,1030991.948886555,894854.7780088122,1158580.4819177608,1075166.993043
2017-01-30,818469.2424946417,695647.9682711705,953648.3969576698,698123.768037
2017-01-31,772726.9161273999,647906.9479696929,900871.5373559444,778222.285925
2017-02-01,799155.4571758646,672189.1924877022,915012.4360796234,961777.382874
2017-02-02,708909.8959940693,590377.0473757419,855865.8755966107,748882.732615
2017-02-03,782011.320104243,648569.8815086051,916404.6964082156,834667.1519293
2017-02-04,970949.885387629,849986.5536381527,1104091.7948048022,1132788.541413
2017-02-05,1019644.7353032466,894345.7610409143,1145367.8950011763,1151987.631095
2017-02-06,804026.6546604048,681819.4599452975,941290.2849704511,786672.394181
2017-02-07,754152.6601939334,623287.1508139193,885599.8385192578,739431.213302
2017-02-08,776733.5920436757,641472.7867416511,894845.1064061053,783605.377185
2017-02-09,686632.8771706686,554882.9327955062,821504.2005710487,624387.487899
2017-02-10,759705.5949621245,629929.5503803807,890513.834813084,752207.2398545
2017-02-11,948124.5718613518,816286.3614196652,1072348.0026713393,944924.65301
2017-02-12,996938.4705271849,867727.3722090316,1125085.231052602,1074820.900014
2017-02-13,781960.0272417851,650630.3266119509,906803.1191548053,794314.4320675
2017-02-14,735507.5149306313,607039.2948788537,857686.7818873259,642613.187069
2017-02-15,759698.5205568881,636545.3461987136,891900.1606707721,745780.355084
2017-02-16,671763.1777446484,537380.4337618898,797223.5666702496,645968.2570671
2017-02-17,746606.2760554182,618258.8950100475,874458.3055847925,758855.71279
